duplicateBy,fileName,casNumber,productName,dbId
casNumber,氰化亚金钾、potassium aurocyanide、13967-50-5.xml,13967-50-5,氰化亚金钾,5025
casNumber,氰化亚铜、cuprous cyanide、544-92-3.xml,544-92-3,氰化亚铜,5026
casNumber,氰化亚铜三钠、Sodium copper cyanide、14264-31-4.xml,14264-31-4,氰化亚铜三钠,5028
casNumber,氰化亚铜三钾、potassium copper(Ⅰ)cyanide、13682-73-0.xml,13682-73-0,氰化亚铜三钾,5027
casNumber,氰化氢、hydrogen cyanide、74-90-8.xml,74-90-8,氰化氢,4994
casNumber,氰化汞、mercuric cyanide、592-04-1.xml,592-04-1,氰化汞,5011
casNumber,氰化汞钾、Mercuric potassium cyanide、591-89-9.xml,591-89-9,氰化汞钾,5012
casNumber,氰化溴、cyanogen bromide、506-68-3.xml,506-68-3,氰化溴,5024
casNumber,氰化碘、cyanogen iodide、506-78-5.xml,506-78-5,氰化碘,5008
casNumber,氰化金、gold cyanide、506-65-0.xml,506-65-0,氰化金,5016
casNumber,氰化金钾、potassium tetrakis(cyano-C)aurate、14263-59-3.xml,14263-59-3,氰化金钾,5017
casNumber,氰化钙、calcium cyanide、592-01-8.xml,592-01-8,氰化钙,5009
casNumber,氰化钠、sodium cyanide、143-33-9.xml,143-33-9,氰化钠,5018
casNumber,氰化钡、barium cyanide、542-62-1.xml,542-62-1,氰化钡,5007
casNumber,氰化钴(Ⅱ)、cobaltous cyanide、542-84-7.xml,542-84-7,氰化钴(Ⅱ),5013
casNumber,氰化钴(Ⅲ)、cobalt cyanide (Co(CN)3)、14965-99-2.xml,14965-99-2,氰化钴(Ⅲ),5014
casNumber,氰化钾、potassium cyanide、151-50-8.xml,151-50-8,氰化钾,5015
casNumber,氰化铅、Lead cyanide、592-05-2.xml,592-05-2,氰化铅,5021
casNumber,氰化铜、copper cyanide、14763-77-0.xml,14763-77-0,氰化铜,5022
casNumber,氰化银、silver cyanide、506-64-9.xml,506-64-9,氰化银,5029
casNumber,氰化银钾、Potassium silver cyanide、506-61-6.xml,506-61-6,氰化银钾,5030
casNumber,氰化锌、zinc cyanide、557-21-1.xml,557-21-1,氰化锌,5023
casNumber,氰化镉、cadmium cyanide、542-83-6.xml,542-83-6,氰化镉,5010
casNumber,氰化镍、Nickel cyanide、557-19-7.xml,557-19-7,氰化镍,5019
casNumber,氰化镍钾、nickel potassium cyanide、14220-17-8.xml,14220-17-8,氰化镍钾,5020
casNumber,氰基乙酸、cyanoacetic acid、372-09-8.xml,372-09-8,氰基乙酸,5031
casNumber,氰基乙酸乙酯、Ethyl cyanoacetate、105-56-6.xml,105-56-6,氰基乙酸乙酯,5032
casNumber,氰尿酰氯、Tricyanogen chloride、108-77-0.xml,108-77-0,氰尿酰氯,5034
casNumber,氰尿酸、Cyanuric acid、108-80-5.xml,108-80-5,氰尿酸,5033
casNumber,氰氨化钙[含碳化钙＞0.1%]、calcium cyanamide with more than 0.1% of calcium carbide、156-62-7.xml,156-62-7,氰氨化钙[含碳化钙＞0.1%],5005
casNumber,氰胍甲汞、methylmercuric cyanoguanidine、502-39-6.xml,502-39-6,氰胍甲汞,5006
casNumber,"水合肼[含肼≤64%]、hydrazine hydrate with not more than 64% hydrazine,by mass、10217-52-4.xml",10217-52-4,水合肼[含肼≤64%],5262
casNumber,水杨酰胺、Salicylamide、65-45-2.xml,65-45-2,水杨酰胺,5268
casNumber,水杨酸、Salicylic acid、69-72-7.xml,69-72-7,水杨酸,5264
casNumber,水杨酸化烟碱、nicotine salicylate、29790-52-1.xml,29790-52-1,水杨酸化烟碱,5266
casNumber,水杨酸异戊酯、Isopentyl salicylate、87-20-7.xml,87-20-7,水杨酸异戊酯,5267
casNumber,水杨酸汞、mercury salicylate、5970-32-1.xml,5970-32-1,水杨酸汞,5265
casNumber,水杨醛、salicylaldehyde、90-02-8.xml,90-02-8,水杨醛,5263
casNumber,汞、Mercury、7439-97-6.xml,7439-97-6,汞,4495
casNumber,汽油、Gasoline、86290-81-5.xml,86290-81-5,汽油,4630
casNumber,油酸汞、mercury oleate、1191-80-6.xml,1191-80-6,油酸汞,5791
casNumber,海葱糖甙、Scilliroside、507-60-8.xml,507-60-8,海葱糖甙,4579
casNumber,液化石油气、Liquefied petroleum ges、68476-85-7.xml,68476-85-7,液化石油气,5233
casNumber,溴、bromine、7726-95-6.xml,7726-95-6,溴,5496
casNumber,溴三氟甲烷、Bromotrifluoromethane、75-63-8.xml,75-63-8,溴三氟甲烷,5510
casNumber,溴丙酮、bromopropanone、598-31-2.xml,598-31-2,溴丙酮,5499
casNumber,"溴乙烯[稳定的]、bromoethylene,stabilized、593-60-2.xml",593-60-2,溴乙烯[稳定的],5529
casNumber,溴乙烷、bromoethane、74-96-4.xml,74-96-4,溴乙烷,5528
casNumber,溴乙酰溴、Bromoacetyl bromide、598-21-0.xml,598-21-0,溴乙酰溴,5531
casNumber,溴乙酰苯、bromoacetylbenzene、70-11-1.xml,70-11-1,溴乙酰苯,5530
casNumber,溴乙酸、bromoacetic acid、79-08-3.xml,79-08-3,溴乙酸,5521
casNumber,溴乙酸乙酯、ethyl bromoacetate、105-36-2.xml,105-36-2,溴乙酸乙酯,5524
casNumber,溴乙酸叔丁酯、tert-butyl bromoacetate、5292-43-3.xml,5292-43-3,溴乙酸叔丁酯,5523
casNumber,溴乙酸异丁酯、isobutyl bromoacetate、59956-48-8.xml,59956-48-8,溴乙酸异丁酯,5526
casNumber,溴乙酸异丙酯、Isopropyl bromoacetate、29921-57-1.xml,29921-57-1,溴乙酸异丙酯,5525
casNumber,溴乙酸正丙酯、n-propyl bromoacetate、35223-80-4.xml,35223-80-4,溴乙酸正丙酯,5527
casNumber,溴乙酸甲酯、methyl bromoacetate、96-32-2.xml,96-32-2,溴乙酸甲酯,5522
casNumber,溴代正戊烷、bromopentane、110-53-2.xml,110-53-2,溴代正戊烷,5500
casNumber,溴化丙酰、Propionyl bromide、598-22-1.xml,598-22-1,溴化丙酰,5502
casNumber,溴化乙酰、Acetyl bromide、506-96-7.xml,506-96-7,溴化乙酰,5508
casNumber,溴化亚汞、mercurous bromide、10031-18-2.xml,10031-18-2,溴化亚汞,5506
casNumber,溴化亚铊、thallium bromide、7789-40-4.xml,7789-40-4,溴化亚铊,5507
casNumber,溴化汞、Mercury bromide、7789-47-1.xml,7789-47-1,溴化汞,5503
casNumber,溴化环戊烷、bromocyclopentane、137-43-9.xml,137-43-9,溴化环戊烷,5504
casNumber,溴化硒、selenium bromide、7789-52-8.xml,7789-52-8,溴化硒,5505
casNumber,溴化苄、benzyl bromide、100-39-0.xml,100-39-0,溴化苄,5501
casNumber,溴甲烷、bromomethane、74-83-9.xml,74-83-9,溴甲烷,5509
casNumber,溴苯、bromobenzene、108-86-1.xml,108-86-1,溴苯,5497
casNumber,溴苯乙腈、bromophenyl acetonitrile、5798-79-8.xml,5798-79-8,溴苯乙腈,5498
casNumber,溴酸、bromic acid、7789-31-3.xml,7789-31-3,溴酸,5511
casNumber,溴酸钠、sodium bromate、7789-38-0.xml,7789-38-0,溴酸钠,5516
casNumber,溴酸钡、barium bromate、13967-90-3.xml,13967-90-3,溴酸钡,5512
casNumber,溴酸钾、potassium bromate、7758-01-2.xml,7758-01-2,溴酸钾,5514
casNumber,溴酸铅、lead bromate、34018-28-5.xml,34018-28-5,溴酸铅,5517
casNumber,溴酸银、silver bromate、7783-89-3.xml,7783-89-3,溴酸银,5520
casNumber,溴酸锌、zinc bromate、14519-07-4.xml,14519-07-4,溴酸锌,5519
casNumber,溴酸锶、strontium bromate、14519-18-7.xml,14519-18-7,溴酸锶,5518
casNumber,溴酸镁、magnesium bromate、7789-36-8.xml,7789-36-8,溴酸镁,5515
casNumber,溴酸镉、cadmium bromate、14518-94-6.xml,14518-94-6,溴酸镉,5513
casNumber,烟碱氯化氢、nicotine hydrochloride、2820-51-1.xml,2820-51-1,烟碱氯化氢,5591
casNumber,"烯丙基三氯硅烷[稳定的]、allyltrichlorosilane,stabilized、107-37-9.xml",107-37-9,烯丙基三氯硅烷[稳定的],5413
casNumber,烯丙基缩水甘油醚、Allyl glycidyl ether、106-92-3.xml,106-92-3,烯丙基缩水甘油醚,5414
casNumber,焦砷酸、pyroarsenic acid、13453-15-1.xml,13453-15-1,焦砷酸,4686
casNumber,焦硫酸汞、mercury pyrosulfate、1537199-53-3.xml,1537199-53-3,焦硫酸汞,4685
casNumber,焦磷酸钠、Pyrophosphoric acid，tetrasodiumsalt、7722-88-5.xml,7722-88-5,焦磷酸钠,4684
casNumber,煤油、lamp oil、8008-20-6.xml,8008-20-6,煤油,4940
casNumber,"煤焦沥青、pitch,coal tar,high-temp、65996-93-2.xml",65996-93-2,煤焦沥青,4938
casNumber,煤焦油、tar oil、8007-45-2.xml,8007-45-2,煤焦油,4939
casNumber,煤焦酚、coal tar phenol、65996-83-0.xml,65996-83-0,煤焦酚,4937
casNumber,环丁烷、cyclobutane、287-23-0.xml,287-23-0,环丁烷,4588
casNumber,"环三亚甲基三硝胺[减敏的]、cyclotrimethylenetrinitramine,desensitizedhexogencyclonite、121-82-4.xml",121-82-4,环三亚甲基三硝胺[减敏的],4600
casNumber,环丙基甲醇、Cyclopropyl carbinol、2516-33-8.xml,2516-33-8,环丙基甲醇,4586
casNumber,环丙烷、cyclopropane、75-19-4.xml,75-19-4,环丙烷,4587
casNumber,环四亚甲基四硝胺[减敏的]、cyclotetramethylenetetranitramine desensitized、2691-41-0.xml,2691-41-0,环四亚甲基四硝胺[减敏的],4601
casNumber,环己二胺、hexamethylene diamine1、694-83-7.xml,694-83-7,环己二胺,4593
casNumber,环己基异丁烷、cyclohexylisobutane、1678-98-4.xml,1678-98-4,环己基异丁烷,4595
casNumber,环己基硫醇、cyclohexyl mercaptan、1569-69-3.xml,1569-69-3,环己基硫醇,4594
casNumber,环己烯、cyclohexene、110-83-8.xml,110-83-8,环己烯,4598
casNumber,环己烯基三氯硅烷、Cyclohexenyl trichlorosilane、10137-69-6.xml,10137-69-6,环己烯基三氯硅烷,4599
casNumber,环己烷、cyclohexane、110-82-7.xml,110-82-7,环己烷,4597
casNumber,环己胺、cyclohexylamine、108-91-8.xml,108-91-8,环己胺,4592
casNumber,环己酮、cyclohexanone、108-94-1.xml,108-94-1,环己酮,4596
casNumber,环庚烯、cycloheptene、628-92-2.xml,628-92-2,环庚烯,4591
casNumber,环庚烷、cycloheptane、291-64-5.xml,291-64-5,环庚烷,4590
casNumber,环庚酮、cycloheptanone、502-42-1.xml,502-42-1,环庚酮,4589
casNumber,环戊烯、cyclopentene、142-29-0.xml,142-29-0,环戊烯,4608
casNumber,环戊烷、cyclopentane、287-92-3.xml,287-92-3,环戊烷,4607
casNumber,环戊胺、cyclopentylamine、1003-03-8.xml,1003-03-8,环戊胺,4604
casNumber,环戊酮、cyclopentanone、120-92-3.xml,120-92-3,环戊酮,4606
casNumber,环戊醇、cyclopentanol、96-41-3.xml,96-41-3,环戊醇,4605
casNumber,环氧乙烷、epoxyethane、75-21-8.xml,75-21-8,环氧乙烷,4612
casNumber,环氧树脂、epoxy resin、24969-06-0.xml,24969-06-0,环氧树脂,4611
casNumber,"环烷酸钴[粉状的]、cobalt naphthenate,powder、61789-51-3.xml",61789-51-3,环烷酸钴[粉状的],4602
casNumber,环烷酸锌、Zinc naphthenate、12001-85-3.xml,12001-85-3,环烷酸锌,4603
casNumber,环辛烯、cyclooctene、931-87-3.xml,931-87-3,环辛烯,4610
casNumber,环辛烷、cyclooctane、292-64-8.xml,292-64-8,环辛烷,4609
casNumber,琥珀酸乙酯、Diethyl succinate、123-25-1.xml,123-25-1,琥珀酸乙酯,4584
casNumber,甘醇、Ethylene glycol、107-21-1.xml,107-21-1,甘醇,4468
casNumber,"甘露糖醇六硝酸酯[湿的,按质量含水或乙醇和水的混合物不低于40％]、mannitol hexanitrate, wettedwith not less than 40% water, ormixture of alcohol and water, bymass、15825-70-4.xml",15825-70-4,"甘露糖醇六硝酸酯[湿的,按质量含水或乙醇和水的混合物不低于40％]",4469
casNumber,甲乙醚、methyl ethyl ether、540-67-0.xml,540-67-0,甲乙醚,4672
casNumber,甲基三乙氧基硅烷、Methyltriethoxysilane、2031-67-6.xml,2031-67-6,甲基三乙氧基硅烷,4649
casNumber,甲基三氯硅烷、methyltrichlorosilane、75-79-6.xml,75-79-6,甲基三氯硅烷,4648
casNumber,甲基丙烯酰胺、Methacrylamide、79-39-0.xml,79-39-0,甲基丙烯酰胺,4638
casNumber,"甲基丙烯酸[稳定的]、methacrylic acid,stabilized、79-41-4.xml",79-41-4,甲基丙烯酸[稳定的],4631
casNumber,"甲基丙烯酸乙酯[稳定的]、ethyl methacrylate,stabilized、97-63-2.xml",97-63-2,甲基丙烯酸乙酯[稳定的],4635
casNumber,"甲基丙烯酸异丁酯[稳定的]、isobutyl methacrylate,stabilized、97-86-9.xml",97-86-9,甲基丙烯酸异丁酯[稳定的],4636
casNumber,"甲基丙烯酸正丁酯[稳定的]、n-butyl methacrylate,stabilized、97-88-1.xml",97-88-1,甲基丙烯酸正丁酯[稳定的],4637
casNumber,甲基丙烯酸烯丙酯、allyl methacrylate、96-05-9.xml,96-05-9,甲基丙烯酸烯丙酯,4634
casNumber,"甲基丙烯酸甲酯[稳定的]、methyl methacrylate,stabilized、80-62-6.xml",80-62-6,甲基丙烯酸甲酯[稳定的],4632
casNumber,"甲基乙烯醚[稳定的]、methyl vinyl ether,stabilized、107-25-5.xml",107-25-5,甲基乙烯醚[稳定的],4654
casNumber,甲基二氯硅烷、methyldichlorosilane、75-54-7.xml,75-54-7,甲基二氯硅烷,4640
casNumber,甲基叔丁基甲酮、tert-butyl methyl ketone、75-97-8.xml,75-97-8,甲基叔丁基甲酮,4650
casNumber,甲基叔丁基醚、methyl-tert-butyl ether、1634-04-4.xml,1634-04-4,甲基叔丁基醚,4651
casNumber,甲基异丙基苯、methyl isopropylbenzene、99-87-6.xml,99-87-6,甲基异丙基苯,4655
casNumber,甲基异丙基醚、Methyl isopropyl ether、598-53-8.xml,598-53-8,甲基异丙基醚,4656
casNumber,甲基异丙烯基醚、Methyl isopropenyl ether、116-11-0.xml,116-11-0,甲基异丙烯基醚,4657
casNumber,"甲基异丙烯甲酮[稳定的]、methyl isopropenyl ketone,stabilized、814-78-8.xml",814-78-8,甲基异丙烯甲酮[稳定的],4658
casNumber,甲基戊二烯、methylpentadiene、54363-49-4.xml,54363-49-4,甲基戊二烯,4652
casNumber,甲基正丁基醚、n-butyl methyl ether、628-28-4.xml,628-28-4,甲基正丁基醚,4659
casNumber,甲基氯硅烷、methylchlorosilane、993-00-0.xml,993-00-0,甲基氯硅烷,4647
casNumber,甲基汞、Methyl mercury、22967-92-6.xml,22967-92-6,甲基汞,4641
casNumber,甲基溴化镁[浸在乙醚中]、Methyl magnesium bromide(inethyl ether)、75-16-1.xml,75-16-1,甲基溴化镁[浸在乙醚中],4653
casNumber,甲基狄戈辛、Methyldigoxin、30685-43-9.xml,30685-43-9,甲基狄戈辛,4639
casNumber,甲基环己烷、methylcyclohexane、108-87-2.xml,108-87-2,甲基环己烷,4644
casNumber,甲基环己酮、methyl cyclohexanone、1331-22-2.xml,1331-22-2,甲基环己酮,4643
casNumber,甲基环己醇、methyl cyclohexanol、25639-42-3.xml,25639-42-3,甲基环己醇,4642
casNumber,甲基环戊二烯、methylcyclopentadiene、26519-91-5.xml,26519-91-5,甲基环戊二烯,4645
casNumber,甲基环戊烷、methylcyclopentane、96-37-7.xml,96-37-7,甲基环戊烷,4646
casNumber,甲酸乙烯酯、Vinyl formate、692-45-5.xml,692-45-5,甲酸乙烯酯,4664
casNumber,甲酸异丁酯、isobutyl formate、542-55-2.xml,542-55-2,甲酸异丁酯,4666
casNumber,甲酸异丙酯、Isopropyl formate、625-55-8.xml,625-55-8,甲酸异丙酯,4665
casNumber,甲酸异戊酯、isoamyl formate、110-45-2.xml,110-45-2,甲酸异戊酯,4667
casNumber,甲酸正丁酯、n-butyl formate、592-84-7.xml,592-84-7,甲酸正丁酯,4669
casNumber,甲酸正丙酯、n-propyl formate、110-74-7.xml,110-74-7,甲酸正丙酯,4668
casNumber,甲酸正己酯、n-hexyl formate、629-33-4.xml,629-33-4,甲酸正己酯,4670
casNumber,甲酸正戊酯、n-amyl formate、638-49-3.xml,638-49-3,甲酸正戊酯,4671
casNumber,甲酸烯丙酯、Allyl formate、1838-59-1.xml,1838-59-1,甲酸烯丙酯,4663
casNumber,甲酸环己酯、Cyclohexyl formate、4351-54-6.xml,4351-54-6,甲酸环己酯,4662
casNumber,甲酸苄酯、Benzyl formate、104-57-4.xml,104-57-4,甲酸苄酯,4661
casNumber,甲醇、methyl alcohol、67-56-1.xml,67-56-1,甲醇,4627
casNumber,甲醇钠、Sodium methoxide、124-41-4.xml,124-41-4,甲醇钠,4629
casNumber,甲醇钾、potassium methanolate、865-33-8.xml,865-33-8,甲醇钾,4628
casNumber,甲醛溶液、formaldehyde solution、50-00-0.xml,50-00-0,甲醛溶液,4660
casNumber,癸二酰氯、Sebacoyl Chloride、111-19-3.xml,111-19-3,癸二酰氯,4510
casNumber,白磷、phosphorus white、12185-10-3.xml,12185-10-3,白磷,4033
casNumber,盐酸-1-萘乙二胺、N-(1-naphthyl)ethylenediamine dihydrochloride、1465-25-4.xml,1465-25-4,盐酸-1-萘乙二胺,5593
casNumber,盐酸-1-萘胺、1-naphthylamine hydrochloride、552-46-5.xml,552-46-5,盐酸-1-萘胺,5592
casNumber,盐酸-2-氨基酚、2-aminophenol hydrochloride、51-19-4.xml,51-19-4,盐酸-2-氨基酚,5594
casNumber,盐酸-2-萘胺、2-naphthylamine hydrochloride、612-52-2.xml,612-52-2,盐酸-2-萘胺,5595
casNumber,"盐酸-3,3'-二氨基联苯胺、3,3’-diaminobenzidine hydrochloride、7411-49-6.xml",7411-49-6,"盐酸-3,3'-二氨基联苯胺",5596
casNumber,"盐酸-3,3'-二氯联苯胺、3,3'-dichlorobenzidine hydrochloride、612-83-9.xml",612-83-9,"盐酸-3,3'-二氯联苯胺",5599
casNumber,"盐酸-3,3'-二甲基-4,4'-二氨基联苯、3,3'-dimethyl-4,4'-diamino biphenyl dihydrochloride、612-82-8.xml",612-82-8,"盐酸-3,3'-二甲基-4,4'-二氨基联苯",5597
casNumber,"盐酸-3,3'-二甲氧基-4,4'-二氨基联苯、3,3’-dimethoxy-4,4’-diaminodiphenyl dihydrochloride、20325-40-0.xml",20325-40-0,"盐酸-3,3'-二甲氧基-4,4'-二氨基联苯",5598
casNumber,盐酸-3-氯苯胺、3-chloroaniline hydrochloride、141-85-5.xml,141-85-5,盐酸-3-氯苯胺,5600
casNumber,"盐酸-4,4'-二氨基联苯、4,4'-diaminodiphenyl dihydrochloride、531-85-1.xml",531-85-1,"盐酸-4,4'-二氨基联苯",5601
casNumber,"盐酸-4-氨基-N,N-二乙基苯胺、4-Amino-N，N-diethylaniline dihydrochtoride、16713-15-8.xml",16713-15-8,"盐酸-4-氨基-N,N-二乙基苯胺",5602
casNumber,盐酸-4-氨基酚、4-aminophenol hydrochloride、51-78-5.xml,51-78-5,盐酸-4-氨基酚,5603
casNumber,盐酸-4-甲苯胺、Benzenamine-4-methyl-hydrochloride 、540-23-8.xml,540-23-8,盐酸-4-甲苯胺,5604
casNumber,盐酸、hydrochloric acid、7647-01-0.xml,7647-01-0,盐酸,4865
casNumber,"盐酸吐根碱、 emetine,dihydrochloride、316-42-7.xml",316-42-7,盐酸吐根碱,5611
casNumber,"盐酸对苯二胺、benzene-1,4-diamine dihydrochloride、624-18-0.xml",624-18-0,盐酸对苯二胺,5607
casNumber,盐酸苯肼、phenylhydrazine hydrochloride、27140-08-5.xml,27140-08-5,盐酸苯肼,5606
casNumber,盐酸苯胺、Aniline hydrochloride、142-04-1.xml,142-04-1,盐酸苯胺,5605
casNumber,盐酸邻苯二胺、o-phenylenediamine dihydrochloride、615-28-1.xml,615-28-1,盐酸邻苯二胺,5609
casNumber,盐酸间苯二胺、m-phenylenediamine dihydrochloride、541-69-5.xml,541-69-5,盐酸间苯二胺,5608
casNumber,盐酸马钱子碱、brucine hydrochloride、5786-96-9.xml,5786-96-9,盐酸马钱子碱,5610
casNumber,"短链氯化石蜡（C10-13）、alkanes, C10-13, chloro、85535-84-8.xml",85535-84-8,短链氯化石蜡（C10-13）,4213
casNumber,矮壮素、Chlormequat、999-81-5.xml,999-81-5,矮壮素,4013
casNumber,石棉[含阳起石石棉、铁石棉、透闪石石棉、直闪石石棉、青石棉]、Asbestos、1332-21-4.xml,1332-21-4,石棉[含阳起石石棉、铁石棉、透闪石石棉、直闪石石棉、青石棉],5230
casNumber,石油原油、Petroleum、8002-05-9.xml,8002-05-9,石油原油,5234
casNumber,石油醚、Petroleum ether、8032-32-4.xml,8032-32-4,石油醚,5232
casNumber,石脑油、Crude oil、8030-30-6.xml,8030-30-6,石脑油,5231
casNumber,石蜡、Paraffin wax、8002-74-2.xml,8002-74-2,石蜡,5229
casNumber,砷、arsenic、7440-38-2.xml,7440-38-2,砷,5191
casNumber,砷化氢、arsenic hydride、7784-42-1.xml,7784-42-1,砷化氢,5194
casNumber,砷化汞、mercury arsenide、749262-24-6.xml,749262-24-6,砷化汞,5192
casNumber,砷化锌、zinc arsenide、12006-40-5.xml,12006-40-5,砷化锌,5195
casNumber,砷化镓、gallium arsenide、1303-00-0.xml,1303-00-0,砷化镓,5193
casNumber,砷酸、arsenic acid、7778-39-4.xml,7778-39-4,砷酸,5196
casNumber,砷酸二氢钠、sodium arsenate monobasic、10103-60-3.xml,10103-60-3,砷酸二氢钠,5200
casNumber,砷酸亚铁、ferrous arsenate、10102-50-8.xml,10102-50-8,砷酸亚铁,5212
casNumber,砷酸氢二钠、disodium hydrogen arsenate、7778-43-0.xml,7778-43-0,砷酸氢二钠,5207
casNumber,砷酸氢二铵、diammonium hydrogen arsenate、7784-44-3.xml,7784-44-3,砷酸氢二铵,5206
casNumber,砷酸汞、Mercuric arsenate、7784-37-4.xml,7784-37-4,砷酸汞,5202
casNumber,砷酸钙、calcium arsenate、7778-44-1.xml,7778-44-1,砷酸钙,5201
casNumber,砷酸钠、sodium arsenate tribasic、13464-38-5.xml,13464-38-5,砷酸钠,5204
casNumber,砷酸钡、barium arsenate、13477-04-8.xml,13477-04-8,砷酸钡,5198
casNumber,砷酸钾、potassium arsenate、7784-41-0.xml,7784-41-0,砷酸钾,5199
casNumber,砷酸铁、Ferric arsenate、10102-49-5.xml,10102-49-5,砷酸铁,5209
casNumber,砷酸铅、lead arsenate、3687-31-8.xml,3687-31-8,砷酸铅,5205
casNumber,砷酸铜、copper(Ⅱ) arsenite、10103-61-4.xml,10103-61-4,砷酸铜,5210
casNumber,砷酸铵、ammonium arsenate、24719-13-9.xml,24719-13-9,砷酸铵,5197
casNumber,砷酸银、silver arsenate、13510-44-6.xml,13510-44-6,砷酸银,5213
casNumber,砷酸锌、Zinc arsenate、1303-39-5.xml,1303-39-5,砷酸锌,5211
casNumber,砷酸锑、antimony arsenate、28980-47-4.xml,28980-47-4,砷酸锑,5208
casNumber,砷酸镁、Magnesium arsenate、10103-50-1.xml,10103-50-1,砷酸镁,5203
casNumber,硅化钙、Calcium silicide、12013-55-7.xml,12013-55-7,硅化钙,4499
casNumber,硅化镁、magnesium silicide、22831-39-6.xml,22831-39-6,硅化镁,4500
casNumber,硅化镁、magnesium silicide、39404-03-0.xml,39404-03-0,硅化镁,4501
casNumber,"硅粉[非晶形的]、silicon powder,amorphous、7440-21-3.xml",7440-21-3,硅粉[非晶形的],4497
casNumber,硅酸四乙酯、ethyl silicate、78-10-4.xml,78-10-4,硅酸四乙酯,4507
casNumber,硅酸铅、Lead silicate、10099-76-0.xml,10099-76-0,硅酸铅,4505
casNumber,硅酸铅、Lead silicate、11120-22-2.xml,11120-22-2,硅酸铅,4506
casNumber,硅钙、calcium silicon、12013-56-8.xml,12013-56-8,硅钙,4498
casNumber,硅铁铝[粉末状的]、aluminium ferrosilicon powder、12003-41-7.xml,12003-41-7,硅铁铝[粉末状的],4509
casNumber,硅铁锂、lithium ferrosilicon、64082-35-5.xml,64082-35-5,硅铁锂,4508
casNumber,"硅铝粉[无涂层的]、aluminium silicon powder,uncoated、57485-31-1.xml",57485-31-1,硅铝粉[无涂层的],4503
casNumber,硅锂、Lithium silicon、68848-64-6.xml,68848-64-6,硅锂,4502
casNumber,硅锰钙、calcium manganese silicon、12205-44-6.xml,12205-44-6,硅锰钙,4504
casNumber,硒、selenium、7782-49-2.xml,7782-49-2,硒,5401
casNumber,"硒化氢[无水]、hydrogen selenide,anhydrous、7783-07-5.xml",7783-07-5,硒化氢[无水],5404
casNumber,硒化铁、iron selenide、1310-32-3.xml,1310-32-3,硒化铁,5405
casNumber,硒化铅、lead selenide、12069-00-0.xml,12069-00-0,硒化铅,5403
casNumber,硒化锌、Zinc selenide、1315-09-9.xml,1315-09-9,硒化锌,5406
casNumber,硒化镉、cadmium selenide、1306-24-7.xml,1306-24-7,硒化镉,5402
casNumber,硒脲、selenium urea、630-10-4.xml,630-10-4,硒脲,5407
casNumber,硒酸钠、sodium selenate、13410-01-0.xml,13410-01-0,硒酸钠,5411
casNumber,硒酸钡、barium selenate、7787-41-9.xml,7787-41-9,硒酸钡,5409
casNumber,硒酸钾、Potassium selenate、7790-59-2.xml,7790-59-2,硒酸钾,5410
casNumber,硒酸铜、cupric selenate、15123-69-0.xml,15123-69-0,硒酸铜,5412
casNumber,硝化淀粉、nitrostarch、9056-38-6.xml,9056-38-6,硝化淀粉,5416
casNumber,"硝化甘油[按质量含有不低于40%不挥发、不溶于水的减敏剂]、nitroglycerin,desensitized with not less than40% non-volatile water-insolublephlegmatizer,by mass、55-63-0.xml",55-63-0,硝化甘油[按质量含有不低于40%不挥发、不溶于水的减敏剂],5417
casNumber,"硝化纤维塑料[板、片、棒、管、卷等状,不包括碎屑]、celluloid in block, rods, rolls, sheets, tubes, etc., except scrap、8050-88-2.xml",8050-88-2,"硝化纤维塑料[板、片、棒、管、卷等状,不包括碎屑]",5420
casNumber,"硝化纤维素[含氮≤12.6%,含乙醇≥25%]、nitrocellulose with alcohol(not less than 25% alcohol,by mass,and not more than 12.6% nitrogen,by dry mass)、9004-70-0.xml",9004-70-0,"硝化纤维素[含氮≤12.6%,含乙醇≥25%]",5419
casNumber,硝化酸混合物、nitrating acid mixture、51602-38-1.xml,51602-38-1,硝化酸混合物,5418
casNumber,硝基三唑酮、Nitrotriazolone、932-64-9.xml,932-64-9,硝基三唑酮,5428
casNumber,硝基三氟甲苯、nitrobenzotrifluoride、98-46-4.xml,98-46-4,硝基三氟甲苯,5427
casNumber,硝基乙烷、nitroethane、79-24-3.xml,79-24-3,硝基乙烷,5430
casNumber,硝基甲烷、nitromethane、75-52-5.xml,75-52-5,硝基甲烷,5424
casNumber,硝基盐酸、nitrohydrochloric acid、8007-56-5.xml,8007-56-5,硝基盐酸,5429
casNumber,硝基胍、nitroguanidine、556-88-7.xml,556-88-7,硝基胍,5423
casNumber,硝基脲、nitro urea、556-89-8.xml,556-89-8,硝基脲,5426
casNumber,硝基苊、5-nitroacenaphthene、602-87-9.xml,602-87-9,硝基苊,5422
casNumber,硝基苯、nitrobenzene、98-95-3.xml,98-95-3,硝基苯,5421
casNumber,硝基马钱子碱、Cacotheline、561-20-6.xml,561-20-6,硝基马钱子碱,5425
casNumber,硝酸、nitric acid、7697-37-2.xml,7697-37-2,硝酸,5431
casNumber,硝酸乙酯、ethyl nitrate、625-58-1.xml,625-58-1,硝酸乙酯,5476
casNumber,硝酸亚汞、mercurous nitrate、7782-86-7.xml,7782-86-7,硝酸亚汞,5474
casNumber,硝酸异丙酯、isopropyl nitrate、1712-64-7.xml,1712-64-7,硝酸异丙酯,5478
